"Start","Stop","Length","Frame"
43458197,43458649,453,2
43462217,43462540,324,2
43468028,43468489,462,2
43468844,43469209,366,2
43469252,43469605,354,2
43479836,43480159,324,2
43483694,43484074,381,2
43500860,43501327,468,2
43505204,43505521,318,2
43507748,43508092,345,2
43508630,43508989,360,2
43531700,43532062,363,2
43532747,43533082,336,2
43536596,43536919,324,2
43559477,43559842,366,2
43564064,43564528,465,2
43570142,43570603,462,2
43570826,43571191,366,2
43578524,43579285,762,2
43588472,43589071,600,2
43591292,43591642,351,2
43591778,43592512,735,2
43603628,43604302,675,2
43615310,43615774,465,2
43620164,43620583,420,2
43622786,43623088,303,2
43625273,43625743,471,2
43638251,43638556,306,2
43670252,43670668,417,2
43680143,43680577,435,2
43707278,43707697,420,2
43723658,43724017,360,2
43747367,43747711,345,2
43797233,43797712,480,2
43822670,43823002,333,2
43851053,43851400,348,2
43892849,43893148,300,2
43899488,43899802,315,2
43902683,43903081,399,2
43904657,43906753,2097,2
43907267,43907971,705,2
43912892,43913248,357,2
43919951,43920379,429,2
43925450,43925866,417,2
43930235,43930648,414,2
43932713,43933246,534,2
43937198,43937707,510,2
43949222,43950157,936,2
43952129,43952509,381,2
43954118,43954567,450,2
43957217,43957573,357,2
43957829,43958251,423,2
43971284,43972078,795,2
43972130,43972477,348,2
43978973,43979395,423,2
43981721,43982293,573,2
43982426,43982785,360,2
43992218,43992643,426,2
43996631,43996984,354,2
43998776,43999174,399,2
44000876,44001415,540,2
44008148,44008678,531,2
44031146,44031490,345,2
44043362,44043679,318,2
44066189,44066554,366,2
44071139,44071507,369,2
44074058,44074450,393,2
44079854,44080180,327,2
44103677,44104165,489,2
44109794,44110219,426,2
44118827,44119237,411,2
44133242,44133604,363,2
44142530,44142901,372,2
44159051,44159428,378,2
44160974,44161408,435,2
44214797,44215204,408,2
44222288,44222653,366,2
44230334,44230681,348,2
44248151,44248516,366,2
44257304,44257657,354,2
44292857,44293384,528,2
44322890,44323300,411,2
44335247,44335570,324,2
44362331,44362699,369,2
44367125,44367511,387,2
44400419,44400778,360,2
44405330,44405788,459,2
44412098,44412778,681,2
44414387,44414701,315,2
44444462,44444794,333,2
44449295,44449636,342,2
44481485,44481904,420,2
44525648,44525989,342,2
44556056,44556358,303,2
44568674,44569078,405,2
44586230,44586544,315,2
44595665,44596003,339,2
44607362,44607697,336,2
44611436,44611741,306,2
44616770,44617195,426,2
44618282,44618917,636,2
44659547,44659879,333,2
44662550,44662972,423,2
44724896,44725573,678,2
44734625,44734951,327,2
44739533,44739838,306,2
44748470,44748808,339,2
44764364,44764690,327,2
44786048,44786554,507,2
44790860,44791288,429,2
44797220,44797612,393,2
44800823,44801491,669,2
44806508,44806861,354,2
44812070,44812378,309,2
44813669,44814007,339,2
44822036,44822371,336,2
44835767,44836099,333,2
44855525,44856058,534,2
44870840,44871142,303,2
44926637,44927014,378,2
44946986,44947345,360,2
44957738,44958070,333,2
44971715,44972107,393,2
44977436,44977762,327,2
44982302,44982700,399,2
44984687,44984989,303,2
45003773,45004189,417,2
45010724,45011284,561,2
45096410,45096763,354,2
45099854,45100489,636,2
45115211,45116041,831,2
45165722,45166087,366,2
45166145,45167062,918,2
45181247,45181990,744,2
45183974,45185722,1749,2
45198443,45198748,306,2
45212441,45212770,330,2
45224561,45224902,342,2
45265313,45265654,342,2
45266084,45266518,435,2
45289211,45290482,1272,2
45298544,45298933,390,2
45327149,45328264,1116,2
45334058,45334363,306,2
45343382,45343702,321,2
45369572,45369964,393,2
45440450,45440785,336,2
45475118,45475540,423,2
45495533,45496006,474,2
45622979,45623341,363,2
45625823,45626302,480,2
45680195,45680560,366,2
45714911,45715234,324,2
45740018,45740392,375,2
45753995,45754354,360,2
45757796,45758116,321,2
45772340,45772693,354,2
45781277,45781999,723,2
45792563,45793111,549,2
45795521,45795859,339,2
45811223,45811522,300,2
45826679,45826996,318,2
45889145,45889456,312,2
45922190,45922552,363,2
45923933,45924238,306,2
45931280,45931675,396,2
45956522,45956929,408,2
45987602,45987913,312,2
46001021,46001326,306,2
46009076,46009414,339,2
46015580,46015954,375,2
46028687,46028989,303,2
46031252,46031611,360,2
46032407,46032757,351,2
46035341,46036066,726,2
46058252,46058749,498,2
46071794,46072117,324,2
46109186,46109503,318,2
46119749,46120060,312,2
46132340,46132645,306,2
46152041,46152367,327,2
46157567,46158061,495,2
46182095,46182400,306,2
46194629,46194991,363,2
46197377,46197754,378,2
46198418,46198900,483,2
46240331,46240654,324,2
46246901,46247224,324,2
46371995,46372351,357,2
46388585,46389100,516,2
46402016,46402321,306,2
46403474,46403776,303,2
46423040,46423582,543,2
46425350,46425856,507,2
46434275,46434733,459,2
46436972,46437508,537,2
46443233,46443592,360,2
46448108,46448413,306,2
46460771,46461205,435,2
46465850,46466290,441,2
46470374,46470685,312,2
46477061,46477483,423,2
46478693,46479010,318,2
46491608,46491916,309,2
46492874,46493230,357,2
46495814,46496164,351,2
46497737,46498036,300,2
46504991,46505545,555,2
46505978,46506403,426,2
46511915,46512415,501,2
46524059,46524373,315,2
46539233,46539571,339,2
46555055,46555360,306,2
46570385,46570795,411,2
46571933,46572343,411,2
46625288,46625641,354,2
46671773,46672087,315,2
46688207,46688530,324,2
46730753,46731163,411,2
46752917,46753252,336,2
46770020,46770595,576,2
46779863,46780189,327,2
46803581,46803937,357,2
46821779,46822132,354,2
46822562,46823254,693,2
46864505,46864810,306,2
46868006,46868317,312,2
46868324,46868623,300,2
46870562,46870873,312,2
46875137,46875520,384,2
46881164,46882009,846,2
46885364,46885672,309,2
46895195,46895512,318,2
46896101,46896412,312,2
46902569,46902874,306,2
46904969,46905691,723,2
46927403,46927759,357,2
46944101,46944598,498,2
46972016,46972369,354,2
46978394,46979617,1224,2
46980206,46980562,357,2
46985900,46986217,318,2
46986341,46986793,453,2
46989056,46989490,435,2
47002730,47003044,315,2
47009327,47009974,648,2
47060966,47061532,567,2
47061599,47062039,441,2
47069183,47069506,324,2
47074946,47075359,414,2
47114381,47115241,861,2
47124542,47124928,387,2
47135738,47136058,321,2
47138999,47139298,300,2
47159201,47159500,300,2
47167550,47167960,411,2
47176622,47176945,324,2
47180990,47181340,351,2
47190395,47190703,309,2
47191211,47191615,405,2
47218694,47219083,390,2
47219762,47220214,453,2
47221814,47222128,315,2
47225063,47225470,408,2
47231888,47232217,330,2
47235026,47235331,306,2
47241422,47241742,321,2
47313857,47314177,321,2
47346704,47347012,309,2
47395775,47396137,363,2
47403119,47403430,312,2
47404418,47404828,411,2
47409947,47410255,309,2
47416316,47417275,960,2
47437343,47437744,402,2
47445296,47445658,363,2
47458067,47458411,345,2
47460563,47460934,372,2
47479928,47480317,390,2
47489975,47490358,384,2
47541932,47542432,501,2
47564054,47564512,459,2
47569586,47569912,327,2
47584172,47584621,450,2
47585753,47586145,393,2
47604233,47604787,555,2
47631533,47631853,321,2
47640071,47640406,336,2
47642894,47643202,309,2
47666651,47666971,321,2
47675408,47676253,846,2
47676665,47677183,519,2
47681603,47682028,426,2
47703452,47703772,321,2
47706023,47706358,336,2
47708000,47708317,318,2
47720285,47720674,390,2
47722493,47722816,324,2
47740355,47740753,399,2
47742911,47743735,825,2
47762606,47763160,555,2
47764616,47764987,372,2
47765942,47766565,624,2
47775179,47775730,552,2
47799551,47799958,408,2
47811752,47812087,336,2
47817560,47817937,378,2
47820449,47820853,405,2
47880983,47881405,423,2
47899202,47899504,303,2
47908514,47908855,342,2
47916611,47916943,333,2
47920262,47920579,318,2
47936903,47937580,678,2
47960117,47960593,477,2
47962685,47962993,309,2
47965235,47965720,486,2
47979740,47980054,315,2
47997353,47997808,456,2
48045227,48045550,324,2
48048674,48049069,396,2
48055895,48056296,402,2
48103634,48104206,573,2
48161663,48161965,303,2
48197927,48198370,444,2
48226079,48226498,420,2
48227210,48227602,393,2
48229103,48229543,441,2
48230102,48230461,360,2
48233744,48234166,423,2
48241826,48242236,411,2
48273476,48273832,357,2
48285065,48285478,414,2
48291440,48291769,330,2
48293192,48293548,357,2
48313262,48313603,342,2
48316088,48316456,369,2
48331460,48331789,330,2
48336218,48336574,357,2
48408632,48408934,303,2
48437975,48438385,411,2
48447965,48448327,363,2
48461555,48462139,585,2
48496673,48496993,321,2
48597623,48598018,396,2
48622325,48622723,399,2
48689261,48689701,441,2
48694490,48694801,312,2
48719054,48719371,318,2
48734321,48734656,336,2
48752612,48753031,420,2
48775778,48776092,315,2
48800309,48800680,372,2
48800855,48801175,321,2
48829064,48829486,423,2
48886427,48886735,309,2
48934445,48934813,369,2
48946877,48947182,306,2
48948068,48948436,369,2
49001531,49001845,315,2
49004276,49004638,363,2
49008293,49010818,2526,2
49010966,49011826,861,2
49013360,49013710,351,2
49037408,49037863,456,2
49059095,49059493,399,2
49147892,49148224,333,2
49202756,49203133,378,2
49223207,49223518,312,2
49240169,49240495,327,2
49251950,49252447,498,2
49258199,49258588,390,2
49259279,49262299,3021,2
49286114,49288159,2046,2
49298219,49298536,318,2
49379897,49380340,444,2
49523795,49524157,363,2
49559057,49559416,360,2
49568525,49568845,321,2
49575176,49575718,543,2
49597637,49597996,360,2
49618859,49619677,819,2
49657895,49658803,909,2
49716605,49716967,363,2
49725536,49725895,360,2
49730387,49730728,342,2
49747874,49748194,321,2
49763915,49764310,396,2
49805975,49806364,390,2
49833776,49834096,321,2
49854431,49854742,312,2
49901675,49902079,405,2
49917500,49917955,456,2
49920434,49920856,423,2
49939739,49940266,528,2
49945976,49946452,477,2
49983086,49983829,744,2
50030582,50030968,387,2
50068286,50068630,345,2
50081453,50081812,360,2
50118911,50119336,426,2
50130515,50130823,309,2
50192843,50193211,369,2
50195330,50195632,303,2
50234360,50234692,333,2
50243927,50244235,309,2
50251853,50252164,312,2
50260817,50261158,342,2
50266919,50267221,303,2
50268482,50268805,324,2
50288189,50288764,576,2
50294027,50294422,396,2
50347919,50348377,459,2
50381600,50382079,480,2
50388440,50388751,312,2
50400221,50400556,336,2
50502752,50503174,423,2
50608646,50609041,396,2
50638724,50639077,354,2
50696609,50696908,300,2
50700110,50700445,336,2
50743259,50743567,309,2
50755394,50755729,336,2
50940371,50940676,306,2
50973896,50974270,375,2
51008000,51008320,321,2
51045512,51045868,357,2
51068693,51068998,306,2
51069200,51069529,330,2
51111521,51112000,480,2
51132779,51133111,333,2
51134915,51135325,411,2
51148076,51148444,369,2
51150674,51151087,414,2
51162002,51162304,303,2
51166424,51166840,417,2
51227327,51227635,309,2
51229490,51229933,444,2
51235127,51235657,531,2
51297707,51298186,480,2
51303986,51304285,300,2
51314078,51314491,414,2
51315629,51315943,315,2
51325739,51326095,357,2
51326633,51327439,807,2
51342572,51342919,348,2
51353231,51353626,396,2
51443291,51443614,324,2
51446897,51447250,354,2
51483086,51483514,429,2
51552461,51552859,399,2
51553124,51553456,333,2
51579722,51580033,312,2
51581006,51581311,306,2
51706949,51707290,342,2
51708821,51709153,333,2
51714560,51714880,321,2
51723830,51724243,414,2
51840215,51840547,333,2
51912059,51912370,312,2
51917447,51917884,438,2
51942608,51942916,309,2
51988937,51989902,966,2
52012952,52013344,393,2
52014590,52014967,378,2
52030436,52030849,414,2
52033532,52033990,459,2
52034825,52035151,327,2
52038875,52039195,321,2
52043078,52043383,306,2
52130831,52131145,315,2
52160123,52160497,375,2
52167482,52167802,321,2
52211360,52211683,324,2
52221551,52221895,345,2
52237724,52239679,1956,2
52247435,52247758,324,2
52253621,52254094,474,2
52272572,52272877,306,2
52297667,52298026,360,2
52358480,52359151,672,2
52366364,52366954,591,2
52375433,52375732,300,2
52375850,52376260,411,2
52472747,52473046,300,2
52475906,52476205,300,2
52507715,52508239,525,2
52553072,52553599,528,2
52589906,52590220,315,2
52602410,52603189,780,2
52608188,52608589,402,2
52611992,52612453,462,2
52629173,52629643,471,2
52667273,52667578,306,2
52672307,52672687,381,2
52697900,52698289,390,2
52709579,52709956,378,2
52722389,52722787,399,2
52767041,52767439,399,2
52768874,52769248,375,2
52771064,52771786,723,2
52810388,52810780,393,2
52842413,52842862,450,2
52842884,52843228,345,2
52869440,52869814,375,2
52870220,52870531,312,2
52894298,52894684,387,2
52909622,52909936,315,2
52913216,52913548,333,2
52949912,52950328,417,2
52960451,52960981,531,2
52973990,52974346,357,2
52991330,52991638,309,2
52995140,52995610,471,2
53008034,53009008,975,2
53038550,53038861,312,2
53048228,53048539,312,2
53068610,53068957,348,2
53068985,53069320,336,2
53078666,53079085,420,2
53089655,53090242,588,2
53098181,53099188,1008,2
53101685,53102089,405,2
53103461,53103850,390,2
53116514,53117248,735,2
53119844,53120206,363,2
53136011,53136415,405,2
53145140,53145454,315,2
53148491,53148844,354,2
53172818,53173204,387,2
53206250,53206573,324,2
53214464,53214811,348,2
53238188,53238520,333,2
53241596,53241907,312,2
53250461,53251039,579,2
53263607,53263966,360,2
53273249,53273575,327,2
53294966,53295289,324,2
53307257,53307763,507,2
53309669,53310367,699,2
53311844,53312230,387,2
53315165,53315467,303,2
53326130,53326900,771,2
53329772,53330113,342,2
53336210,53336527,318,2
53336909,53337298,390,2
53346851,53347174,324,2
53376116,53376538,423,2
53386559,53386873,315,2
53394965,53395333,369,2
53400860,53401189,330,2
53408612,53409154,543,2
53418275,53418760,486,2
53438273,53438713,441,2
53453951,53454298,348,2
53459492,53460034,543,2
53460296,53460694,399,2
53464499,53464855,357,2
53466929,53467237,309,2
53475644,53476051,408,2
53476208,53476888,681,2
53496707,53497048,342,2
53502110,53502421,312,2
53503754,53504056,303,2
53517563,53517871,309,2
53519450,53519905,456,2
53522288,53522602,315,2
53525513,53525866,354,2
53529140,53529502,363,2
53530457,53530834,378,2
53539238,53539579,342,2
53543621,53543920,300,2
53548292,53548618,327,2
53553110,53553481,372,2
53556665,53557072,408,2
53560706,53561083,378,2
53573738,53574094,357,2
53576714,53577118,405,2
53583395,53583994,600,2
53584364,53584681,318,2
53600048,53600656,609,2
53602241,53602579,339,2
53603525,53603896,372,2
53612711,53613058,348,2
53628644,53628973,330,2
53629061,53629441,381,2
53653250,53653639,390,2
53654453,53654764,312,2
53677301,53677987,687,2
53685962,53686651,690,2
53694173,53694496,324,2
53700074,53700529,456,2
53702879,53703382,504,2
53710253,53710840,588,2
53727230,53727568,339,2
53738408,53739376,969,2
53758898,53759215,318,2
53789972,53790307,336,2
53793764,53794270,507,2
53864120,53864419,300,2
53873450,53873761,312,2
53940974,53941276,303,2
53946095,53946448,354,2
53997329,53997763,435,2
54012020,54012349,330,2
54017894,54018436,543,2
54056204,54056608,405,2
54104468,54104860,393,2
54119600,54120625,1026,2
54121541,54121882,342,2
54132944,54133246,303,2
54137510,54138121,612,2
54159353,54159700,348,2
54179219,54179536,318,2
54223358,54223699,342,2
54229724,54230119,396,2
54237959,54238369,411,2
54239345,54239713,369,2
54240617,54240922,306,2
54245390,54245770,381,2
54250328,54250630,303,2
54275498,54275818,321,2
54296606,54296953,348,2
54299297,54299767,471,2
54301919,54302248,330,2
54318704,54319033,330,2
54323171,54323827,657,2
54326186,54326737,552,2
54336284,54336826,543,2
54348239,54348835,597,2
54349115,54349480,366,2
54370049,54370375,327,2
54378920,54379351,432,2
54386054,54386353,300,2
54386378,54386677,300,2
54391670,54392203,534,2
54395717,54396046,330,2
54406007,54407029,1023,2
54461867,54462211,345,2
54468689,54469273,585,2
54474725,54475303,579,2
54479213,54479542,330,2
54489140,54489580,441,2
54490418,54490774,357,2
54491051,54491479,429,2
54503711,54504016,306,2
54507899,54508204,306,2
54516785,54517231,447,2
54527030,54527374,345,2
54529412,54529822,411,2
54534632,54534964,333,2
54546986,54547390,405,2
54558503,54558982,480,2
54562517,54563158,642,2
54571844,54572272,429,2
54582935,54583279,345,2
54592436,54592873,438,2
54594116,54594436,321,2
54600917,54601348,432,2
54604382,54604918,537,2
54628010,54628384,375,2
54633599,54634408,810,2
54684551,54684874,324,2
54698618,54698920,303,2
54698981,54699463,483,2
54710987,54711289,303,2
54715655,54716155,501,2
54736124,54736429,306,2
54744344,54744919,576,2
54745346,54745675,330,2
54767216,54767536,321,2
54781301,54781771,471,2
54786773,54787150,378,2
54792491,54792841,351,2
54795233,54795565,333,2
54799160,54799525,366,2
54800693,54801133,441,2
54805832,54806332,501,2
54833657,54834004,348,2
54841007,54841351,345,2
54862166,54862747,582,2
54941255,54941599,345,2
54943193,54943528,336,2
54971462,54971791,330,2
55008272,55008628,357,2
55009292,55009714,423,2
55020671,55020973,303,2
55023242,55024501,1260,2
55025579,55025914,336,2
55032209,55032730,522,2
55039481,55040056,576,2
55048472,55048843,372,2
55049669,55050100,432,2
55058552,55059178,627,2
55113287,55113736,450,2
55114121,55114615,495,2
55126031,55126339,309,2
55174562,55174927,366,2
55181924,55182292,369,2
55182605,55182940,336,2
55191371,55191673,303,2
55246115,55246477,363,2
55261307,55261660,354,2
55284026,55284361,336,2
55291961,55292308,348,2
55295516,55295893,378,2
55314224,55314574,351,2
55343801,55344280,480,2
55348955,55349425,471,2
55367465,55367902,438,2
55371260,55371595,336,2
55396628,55396978,351,2
55416443,55416772,330,2
55428236,55428535,300,2
55435232,55435612,381,2
55459838,55460608,771,2
55460891,55461460,570,2
55469744,55470142,399,2
55524488,55524880,393,2
55542233,55542589,357,2
55555949,55556347,399,2
55561643,55561963,321,2
55570046,55570345,300,2
55571411,55571830,420,2
55592870,55593205,336,2
55604297,55604884,588,2
55650353,55650778,426,2
55662515,55662838,324,2
55663043,55663342,300,2
55663622,55664035,414,2
55713218,55713538,321,2
55731221,55731613,393,2
55761404,55761706,303,2
55811033,55811341,309,2
55913177,55913494,318,2
55931150,55931452,303,2
55933730,55934107,378,2
56036771,56037133,363,2
56068241,56068579,339,2
56111375,56111710,336,2
56115374,56115715,342,2
56136023,56136397,375,2
56139716,56140078,363,2
56150981,56151475,495,2
56164646,56165161,516,2
56233190,56233537,348,2
56248847,56249158,312,2
56273213,56274022,810,2
56312861,56313178,318,2
56342165,56342539,375,2
56422949,56423263,315,2
56451515,56451844,330,2
56462042,56462455,414,2
56471276,56471587,312,2
56534444,56534743,300,2
56538137,56538442,306,2
56565437,56565850,414,2
56589137,56589454,318,2
56591150,56591497,348,2
56593382,56593906,525,2
56610938,56611378,441,2
56611964,56612371,408,2
56731367,56731750,384,2
56778098,56778475,378,2
56787365,56787700,336,2
56825171,56825488,318,2
56832683,56832991,309,2
56847938,56848330,393,2
56901278,56901622,345,2
56907209,56907541,333,2
56995421,56995732,312,2
56999864,57000283,420,2
57025415,57025798,384,2
57029498,57029833,336,2
57053087,57053572,486,2
57146972,57147340,369,2
57168251,57168640,390,2
57169937,57170329,393,2
57186278,57186592,315,2
57203924,57204238,315,2
57223334,57223735,402,2
57246122,57246445,324,2
57317126,57317428,303,2
57321224,57321565,342,2
57337172,57337585,414,2
57343475,57343981,507,2
57509393,57509797,405,2
57520781,57521092,312,2
57525899,57526219,321,2
57540980,57541312,333,2
57557657,57558007,351,2
57566441,57567046,606,2
57567095,57567685,591,2
57586343,57586735,393,2
57599987,57600316,330,2
57655037,57655363,327,2
57695120,57695503,384,2
57715136,57715516,381,2
57723380,57723727,348,2
57724604,57725005,402,2
57753143,57753478,336,2
57760445,57760807,363,2
57778193,57778507,315,2
57803825,57804187,363,2
57812123,57812512,390,2
57832574,57832912,339,2
57945506,57945820,315,2
57990704,57991069,366,2
58060889,58061209,321,2
58128053,58128439,387,2
58132034,58132342,309,2
58135988,58136311,324,2
58140224,58140550,327,2
58157036,58157338,303,2
58168160,58168516,357,2
58170011,58170364,354,2
58234484,58234801,318,2
58285547,58286227,681,2
58346039,58346353,315,2
58371404,58371967,564,2
58422548,58422895,348,2
58423373,58423726,354,2
58432607,58432909,303,2
58454258,58454560,303,2
58463816,58464163,348,2
58472801,58473133,333,2
58490255,58490827,573,2
58503116,58503478,363,2
58534550,58535026,477,2
58548767,58549135,369,2
58551833,58552177,345,2
58556624,58556932,309,2
58584533,58584832,300,2
58625618,58626031,414,2
58631150,58631698,549,2
58700051,58700515,465,2
58773350,58773730,381,2
58781756,58782106,351,2
58835816,58836127,312,2
58845476,58845823,348,2
58935869,58936192,324,2
58961843,58963105,1263,2
58963205,58963951,747,2
58964408,58964827,420,2
58981673,58981972,300,2
59022719,59023225,507,2
59031434,59031736,303,2
59044088,59044411,324,2
59075240,59075674,435,2
59096783,59097121,339,2
59110109,59110477,369,2
59150231,59150674,444,2
59200736,59201101,366,2
59209061,59209519,459,2
59210186,59210758,573,2
59223290,59223616,327,2
59240267,59240602,336,2
59252111,59252716,606,2
59253215,59254075,861,2
59262218,59262532,315,2
59312642,59312959,318,2
59315264,59315563,300,2
59347646,59348149,504,2
59356277,59356576,300,2
59373989,59374795,807,2
59467955,59468254,300,2
59490965,59491300,336,2
59507420,59507773,354,2
59520752,59521240,489,2
59533874,59534263,390,2
59534549,59534890,342,2
59534954,59536120,1167,2
59537360,59538169,810,2
59561138,59561437,300,2
59563934,59564317,384,2
59579528,59579845,318,2
59585075,59585851,777,2
59589206,59589967,762,2
59590193,59590621,429,2
59590691,59591557,867,2
59592071,59592679,609,2
59649533,59649895,363,2
59754566,59755024,459,2
59786117,59786428,312,2
59869178,59869489,312,2
60029561,60029878,318,2
60088901,60089221,321,2
60179048,60179368,321,2
60305699,60306031,333,2
60338243,60338551,309,2
60356948,60357331,384,2
60375287,60375676,390,2
60417689,60417994,306,2
60435185,60435529,345,2
60438260,60438913,654,2
60482129,60482521,393,2
60493940,60494992,1053,2
60495329,60495931,603,2
60513524,60514069,546,2
60564995,60565306,312,2
60598415,60598765,351,2
60603440,60603772,333,2
60604973,60605524,552,2
60629867,60630178,312,2
60641996,60642523,528,2
60685658,60685981,324,2
60693335,60693709,375,2
60744314,60744793,480,2
60771977,60772357,381,2
60788927,60789439,513,2
60832553,60832870,318,2
60837791,60838126,336,2
60866471,60866863,393,2
60874646,60874951,306,2
60924758,60925078,321,2
60942428,60942841,414,2
60954233,60954619,387,2
61014695,61015165,471,2
61033469,61033774,306,2
61050191,61050553,363,2
61093745,61094098,354,2
61197212,61197520,309,2
61218281,61218598,318,2
61247333,61247722,390,2
61449908,61450213,306,2
61547225,61547545,321,2
61578209,61578535,327,2
61672379,61672705,327,2
61718981,61719289,309,2
61732085,61732387,303,2
61750928,61751284,357,2
61755863,61756435,573,2
61820063,61820392,330,2
61864826,61865347,522,2
61871357,61871689,333,2
61885403,61885816,414,2
61888217,61888582,366,2
61895678,61896064,387,2
61943111,61943503,393,2
61944794,61945135,342,2
61947443,61947904,462,2
61994444,61994881,438,2
62063981,62064289,309,2
62105963,62106289,327,2
62139827,62140180,354,2
62161289,62161669,381,2
62172002,62172313,312,2
62187059,62187634,576,2
62215628,62216116,489,2
62224505,62224831,327,2
62241182,62241661,480,2
62266157,62266474,318,2
62274344,62274655,312,2
62299496,62299864,369,2
62314670,62314975,306,2
62342159,62342644,486,2
62346806,62347123,318,2
62361530,62361946,417,2
62413850,62414200,351,2
62416517,62416849,333,2
62420588,62420896,309,2
62421380,62421694,315,2
62439164,62439466,303,2
62591630,62591935,306,2
62597567,62598076,510,2
62599139,62599528,390,2
62607767,62608135,369,2
62622374,62622676,303,2
62694569,62694868,300,2
62715185,62715502,318,2
62740412,62740960,549,2
62753330,62753638,309,2
62774015,62774344,330,2
62783078,62783428,351,2
62812700,62813257,558,2
62886797,62887108,312,2
62921132,62921563,432,2
62933921,62934280,360,2
62971133,62971444,312,2
62983370,62983681,312,2
62987435,62987746,312,2
62988464,62988988,525,2
62991452,62991760,309,2
63023690,63024013,324,2
63057611,63057946,336,2
63166454,63166771,318,2
63179279,63179593,315,2
63240953,63242491,1539,2
63261887,63262204,318,2
63286427,63286852,426,2
63367631,63368014,384,2
63377795,63378163,369,2
63389960,63390385,426,2
63396467,63396766,300,2
63579596,63579916,321,2
63583226,63583564,339,2
63593489,63594073,585,2
63654236,63654628,393,2
63662288,63662596,309,2
63686627,63687148,522,2
63735650,63736078,429,2
63740057,63740437,381,2
63745424,63745837,414,2
63763304,63763630,327,2
63807503,63807877,375,2
63843293,63843619,327,2
63883862,63884191,330,2
63892808,63893152,345,2
63899486,63899785,300,2
63916205,63916504,300,2
63924980,63925366,387,2
63982997,63983356,360,2
63988793,63989185,393,2
64026671,64027054,384,2
64049717,64050076,360,2
64055552,64055869,318,2
64056134,64056460,327,2
64091594,64092082,489,2
64120826,64121284,459,2
64170836,64171141,306,2
64173686,64174024,339,2
64186832,64187308,477,2
64188926,64189276,351,2
64196471,64196881,411,2
64228541,64228855,315,2
64252799,64253197,399,2
64276826,64277839,1014,2
64291448,64291756,309,2
64314824,64315201,378,2
64322384,64322701,318,2
64326194,64326553,360,2
64327082,64327483,402,2
64348982,64349284,303,2
64349378,64349683,306,2
64366568,64366939,372,2
64387019,64387423,405,2
64388828,64389169,342,2
64398125,64398439,315,2
64405625,64405951,327,2
64452821,64453270,450,2
64465676,64466047,372,2
64466174,64466836,663,2
64479803,64480249,447,2
64482233,64482544,312,2
64493855,64494199,345,2
64604687,64605097,411,2
64720208,64720534,327,2
64721795,64722118,324,2
64746866,64747261,396,2
64760072,64760374,303,2
64777670,64778188,519,2
64807247,64807585,339,2
64827524,64827859,336,2
64828127,64828579,453,2
64839689,64840060,372,2
64850606,64851112,507,2
64860416,64860736,321,2
64862918,64863466,549,2
64892255,64892554,300,2
64893041,64893445,405,2
64929680,64930066,387,2
64973069,64973440,372,2
64976294,64976749,456,2
64977296,64977613,318,2
65013794,65014114,321,2
65014283,65014627,345,2
65046647,65046961,315,2
65062412,65062750,339,2
65067305,65067817,513,2
65067869,65068237,369,2
65103992,65104357,366,2
65127824,65128162,339,2
65152283,65152630,348,2
65168204,65168569,366,2
65173301,65173612,312,2
65265386,65265994,609,2
65284355,65284819,465,2
65312735,65313157,423,2
65336063,65336392,330,2
65351603,65351947,345,2
65365673,65366035,363,2
65368391,65368876,486,2
65375363,65375665,303,2
65392409,65392927,519,2
65467748,65468074,327,2
65468639,65468962,324,2
65487815,65488348,534,2
65493014,65493331,318,2
65542436,65542816,381,2
65560334,65560696,363,2
65577158,65577472,315,2
65613824,65614126,303,2
65622206,65622535,330,2
65654558,65655109,552,2
65680421,65680825,405,2
65691725,65692099,375,2
65692361,65692675,315,2
65710700,65711038,339,2
65722604,65722906,303,2
65734553,65734921,369,2
65744819,65745226,408,2
65778803,65779198,396,2
65790434,65790745,312,2
65843171,65843482,312,2
65884394,65884996,603,2
65885054,65885656,603,2
65906204,65906533,330,2
66033155,66033493,339,2
66057644,66057952,309,2
66113465,66113779,315,2
66271943,66272371,429,2
66275711,66276109,399,2
66321734,66322036,303,2
66369587,66369970,384,2
66371591,66372001,411,2
66394058,66394378,321,2
66410324,66410761,438,2
66440981,66441394,414,2
66473972,66474352,381,2
66513746,66514156,411,2
66529088,66529480,393,2
66533036,66533389,354,2
66547280,66547636,357,2
66559586,66559903,318,2
66577694,66578077,384,2
66690842,66691186,345,2
66756704,66757090,387,2
66773351,66773695,345,2
66780758,66781078,321,2
66781814,66782224,411,2
66782288,66782656,369,2
66783566,66783931,366,2
66783989,66784351,363,2
66784538,66785110,573,2
66785246,66785632,387,2
66805466,66806098,633,2
66807920,66808255,336,2
66924707,66925009,303,2
66954689,66955018,330,2
67001948,67002274,327,2
67055981,67056331,351,2
67067123,67067530,408,2
67067588,67068001,414,2
67078919,67079245,327,2
67182413,67182862,450,2
67192658,67193074,417,2
67194188,67194523,336,2
67215395,67215703,309,2
67258493,67259128,636,2
67275800,67276102,303,2
67290938,67291267,330,2
67304246,67304614,369,2
67308107,67308409,303,2
67337774,67338148,375,2
67363181,67363537,357,2
67547582,67547947,366,2
67550042,67550524,483,2
67570298,67570618,321,2
67574528,67574869,342,2
67584920,67585249,330,2
67603070,67603381,312,2
67611878,67612183,306,2
67621007,67621390,384,2
